"CustomerID,Churn_Probability_%"
"6621-NRZAK,0.0"
"4277-BWBML,0.0"
"7860-UXCRM,0.0"
"0831-JNISG,0.0"
"2560-QTSBS,0.0"
"6696-YDAYZ,0.0"
"9847-HNVGP,0.0"
"6134-KWTBV,0.0"
"6897-RWMUB,0.0"
"0219-QAERP,0.0"
"4979-HPRFL,0.0"
"8590-OHDIW,0.0"
"6963-KQYQB,0.0"
"2642-MAWLJ,0.0"
"6169-PPETC,0.0"
"1209-VFFOC,0.0"
"0362-RAOQO,0.0"
"5917-RYRMG,0.0"
"7030-FZTFM,0.0"
"3261-CQXOL,0.0"
"0769-MURVM,0.0"
"8874-EJNSR,0.0"
"5214-CHIWJ,0.0"
"3836-FZSDJ,0.0"
"5312-TSZVC,0.0"
"8626-XHBIE,0.0"
"6016-NXBNJ,0.0"
"1574-DYCWE,0.0"
"7103-ZGVNT,0.0"
"6115-ZTBFQ,0.0"
"8015-IHCGW,0.0"
"1207-BLKSA,0.0"
"5242-UOWHD,0.0"
"6479-SZPLM,0.0"
"2819-GWENI,0.0"
"2121-JAFOM,0.0"
"5787-KXGIY,0.0"
"8207-VVMYB,0.0"
"6867-ACCZI,0.0"
"9625-RZFUK,0.0"
"9975-GPKZU,0.0"
"5016-LIPDW,0.0"
"0307-BCOPK,0.0"
"5451-YHYPW,0.0"
"7602-DBTOU,0.0"
"0017-IUDMW,0.0"
"1166-PQLGG,0.0"
"2650-GYRYL,0.0"
"5214-NLTIT,0.0"
"1106-HRLKZ,0.0"
"8165-ZJRNM,0.0"
"6614-YOLAC,0.0"
"5884-FBCTL,0.0"
"9365-CSLBQ,0.0"
"7008-LZVOZ,0.0"
"7463-IFMQU,0.0"
"7649-SIJJF,0.0"
"3274-NSDWE,0.0"
"5915-ANOEI,0.0"
"3070-FNFZQ,0.0"
"9239-GZHZE,0.0"
"7205-BAIAD,0.0"
"1755-FZQEC,0.0"
"2632-TACXW,0.0"
"8146-QQKZH,0.0"
"1767-CJKBA,0.0"
"1395-WSWXR,0.0"
"9823-EALYC,0.0"
"5803-NQJZO,0.0"
"9108-EQPNQ,0.0"
"3423-HHXAO,0.0"
"3280-NMUVX,0.0"
"7980-MHFLQ,0.0"
"2126-GSEGL,0.0"
"4883-KCPZJ,0.0"
"0603-TPMIB,0.0"
"7277-KAMWT,0.0"
"2607-DHDAK,0.0"
"0266-GMEAO,0.0"
"2545-LXYVJ,0.0"
"1686-STUHN,0.0"
"8917-FAEMR,0.0"
"7047-YXDMZ,0.0"
"4006-HKYHO,0.0"
"0730-BGQGF,0.0"
"6980-IMXXE,0.0"
"3865-ZFZIB,0.0"
"9371-BITHB,0.0"
"3097-FQTVJ,0.0"
"4518-FZBSX,0.0"
"7717-BICXI,0.0"
"0936-NQLJU,0.0"
"5804-JMYIO,0.0"
"4716-MRVEN,0.0"
"9838-BFCQT,0.0"
"7684-XSZIY,0.0"
"7037-MTYVW,0.0"
"1934-MKPXS,0.0"
"9534-NSXEM,0.0"
"9135-MGVPY,0.0"
"9337-SRRNI,0.0"
"1088-AUUZZ,0.0"
"6614-YWYSC,0.0"
"5465-BUBFA,0.0"
"1839-FBNFR,0.0"
"4102-HLENU,0.0"
"1897-OKVMW,0.0"
"7722-VJRQD,0.0"
"2181-TIDSV,0.0"
"0301-FIDRB,0.0"
"6203-HBZPA,0.0"
"5622-UEJFI,0.0"
"8234-GSZYK,0.0"
"7446-SFAOA,0.0"
"2230-XTUWL,0.0"
"5248-RPYWW,0.0"
"7225-IILWY,0.0"
"1084-MNSMJ,0.0"
"8347-GDTMP,0.0"
"8148-NLEGT,0.0"
"7596-IIWYC,0.0"
"8922-NPKBJ,0.0"
"9392-XBGTD,0.0"
"4635-EJYPD,0.0"
"7274-CGTOD,0.0"
"4231-LZUYM,0.0"
"8237-ULIXL,0.0"
"2266-FUBDZ,0.0"
"3227-WLKLI,0.0"
"0277-ORXQS,0.0"
"5380-XPJNZ,0.0"
"6585-WCEWR,0.0"
"9824-QCJPK,0.0"
"8129-GMVGI,0.0"
"7963-SHNDT,0.0"
"8735-SDUFN,0.0"
"2050-ONYDQ,0.0"
"3612-YVGSJ,0.0"
"3133-PZNSR,0.0"
"0784-ZQJZX,0.0"
"9081-WWXKP,0.0"
"9153-BTBVV,0.0"
"4361-FEBGN,0.0"
"9624-EGDEQ,0.0"
"4878-BUNFV,0.0"
"6461-SZMCV,0.0"
"3976-HXHCE,0.0"
"8628-MFKAX,0.0"
"6997-UVGOX,0.0"
"7026-YMSBE,0.0"
"1872-EBWSC,0.0"
"3027-YNWZU,0.0"
"5849-ASHZJ,0.0"
"9953-ZMKSM,0.0"
"6188-UXBBR,0.0"
"1069-QJOEE,0.0"
"9297-EONCV,0.0"
"1790-NESIO,0.0"
"0962-CQPWQ,0.0"
"9453-PATOS,0.0"
"5220-AGAAX,0.0"
"9101-NTIXF,0.0"
"0464-WJTKO,0.0"
"2226-ICFDO,0.0"
"9972-EWRJS,0.0"
"5529-GIBVH,0.0"
"7850-THJMU,0.0"
"6734-JDTTV,0.0"
"7898-PDWQE,0.0"
"8173-RXAYP,0.0"
"8043-PNYSD,0.0"
"8780-IHCRN,0.0"
"3810-DVDQQ,0.0"
"5879-HMFFH,0.0"
"3696-DFHHB,0.0"
"3745-HRPHI,0.0"
"3457-PQBYH,0.0"
"5197-LQXXH,0.0"
"2378-YIZKA,0.0"
"1245-HARPS,0.0"
"7602-MVRMB,0.0"
"4323-ELYYB,0.0"
"6923-AQONU,0.0"
"0040-HALCW,0.0"
"8380-MQINP,0.0"
"0784-GTUUK,0.0"
"4203-QGNZA,0.0"
"3913-RDSJZ,0.0"
"7649-PHJVR,0.0"
"7115-IRDHS,0.0"
"1403-LKLIK,0.0"
"4900-MSOMT,0.0"
"1299-AURJA,0.0"
"5799-JRCZO,0.0"
"1843-TLSGD,0.0"
"1085-LDWAM,0.0"
"2788-CJQAQ,0.0"
"3721-WKIIL,0.0"
"9766-HGEDE,0.0"
"8908-SLFCJ,0.0"
"1834-WULEG,0.0"
"6651-RLGGM,0.0"
"0238-WHBIQ,0.0"
"1498-NHTLT,0.0"
"3352-RICWQ,0.0"
"4565-NLZBV,0.0"
"3910-MRQOY,0.0"
"0397-ZXWQF,0.0"
"5598-IKHQQ,0.0"
"4656-CAURT,0.0"
"9802-CAQUT,0.0"
"9348-ROUAI,0.0"
"6265-FRMTQ,0.0"
"4707-YNOQA,0.0"
"5469-NUJUR,0.0"
"9435-JMLSX,0.0"
"5696-EXCYS,0.0"
"5014-GSOUQ,0.0"
"5117-ZSMHQ,0.0"
"8390-FESFV,0.0"
"2388-LAESQ,0.0"
"1345-ZUKID,0.0"
"2253-KPMNB,0.0"
"4962-CHQPW,0.0"
"6619-RPLQZ,0.0"
"2122-SZZZD,0.0"
"2817-LVCPP,0.0"
"0960-HUWBM,0.0"
"3911-RSNHI,0.0"
"1599-EAHXY,0.0"
"3230-IUALN,0.0"
"9224-VTYID,0.0"
"0042-RLHYP,0.0"
"7503-EPSZW,0.0"
"9135-HSWOC,0.0"
"7729-XBTWX,0.0"
"9732-OUYRN,0.0"
"2892-GESUL,0.0"
"1757-TCATG,0.0"
"7139-JZFVG,0.0"
"2208-NKVVH,0.0"
"2799-TSLAG,0.0"
"1488-PBLJN,0.0"
"5519-TEEUH,0.0"
"3778-FOAQW,0.0"
"2725-TTRIQ,0.0"
"5980-BDHPY,0.0"
"0505-SPOOW,0.0"
"3458-IDMFK,0.0"
"2481-SBOYW,0.0"
"9488-FVZCC,0.0"
"6407-GSJNL,0.0"
"9786-YWNHU,0.0"
"3649-JPUGY,0.0"
"1087-GRUYI,0.0"
"2320-TZRRH,0.0"
"5919-VCZYM,0.0"
"5567-GZKQY,0.0"
"4719-UMSIY,0.0"
"1480-BKXGA,0.0"
"8896-RAZCR,0.0"
"6051-PTVNS,0.0"
"5982-XMDEX,0.0"
"5063-IUOKK,0.0"
"1998-VHJHK,0.0"
"8215-NGSPE,0.0"
"7328-OWMOM,0.0"
"0675-NCDYU,0.0"
"8750-QWZAJ,0.0"
"8838-GPHZP,0.0"
"4589-IUAJB,0.0"
"4632-PAOYU,0.0"
"5057-RKGLH,0.0"
"5124-EOGYE,0.0"
"5627-TVBPP,0.0"
"8606-CIQUL,0.0"
"7673-BQGKU,0.0"
"2885-HIJDH,0.0"
"6859-QNXIQ,0.0"
"4393-GEADV,0.0"
"5115-GZDEL,0.0"
"5902-WBLSE,0.0"
"1352-HNSAW,0.0"
"1982-FEBTD,0.0"
"1241-EZFMJ,0.0"
"3511-BFTJW,0.0"
"1852-QSWCD,0.0"
"7096-ZNBZI,0.0"
"3507-GASNP,0.0"
"5727-MYATE,0.0"
"0361-HJRDX,0.0"
"0394-YONDK,0.0"
"0774-RMNUW,0.0"
"5248-KWLAR,0.0"
"6283-GITPX,0.0"
"0847-HGRML,0.0"
"3810-PJUHR,0.0"
"0485-ZBSLN,0.0"
"1460-UZPRJ,0.0"
"7601-GNDYK,0.0"
"8067-NIOYM,0.0"
"4254-QPEDE,0.0"
"0744-BIKKF,0.0"
"5583-EJXRD,0.0"
"1270-XKUCC,0.0"
"1403-GYAFU,0.0"
"0704-VCUMB,0.0"
"4872-JCVCA,0.0"
"5346-BZCHP,0.0"
"8022-BECSI,0.0"
"5666-MBJPT,0.0"
"5986-WWXDV,0.0"
"0442-TDYUO,0.0"
"8577-QSOCG,0.0"
"5176-LMJXE,0.0"
"9800-OUIGR,0.0"
"3520-FJGCV,0.0"
"2729-VNVAP,0.0"
"6732-VAILE,0.0"
"9418-RUKPH,0.0"
"1830-IPXVJ,0.0"
"2236-HILPA,0.0"
"7696-CFTAT,0.0"
"8204-YJCLA,0.0"
"5183-KLYEM,0.0"
"0562-HKHML,0.0"
"1635-NZATJ,0.0"
"2977-CEBSX,0.0"
"5656-JAMLX,0.0"
"8232-UTFOZ,0.0"
"4785-FCIFB,0.0"
"4451-RWASJ,0.0"
"3308-DGHKL,0.0"
"7711-GQBZC,0.0"
"9114-DPSIA,0.0"
"7493-GVFIO,0.0"
"6885-PKOAM,0.0"
"1468-DEFNC,0.0"
"3283-WCWXT,0.0"
"2808-CHTDM,0.0"
"5924-SNGKP,0.0"
"7634-HLQJR,0.0"
"8966-SNIZF,0.0"
"4487-ZYJZK,0.0"
"4750-UKWJK,0.0"
"7353-YOWFP,0.0"
"4896-CPRPF,0.0"
"1709-EJDOX,0.0"
"2138-VFAPZ,0.0"
"0854-UYHZD,0.0"
"5876-QMYLD,0.0"
"0932-YIXYU,0.0"
"7781-HVGMK,0.0"
"3580-GICBM,0.0"
"2384-OVPSA,0.0"
"5135-GRQJV,0.0"
"9251-AWQGT,0.0"
"6408-WHTEF,0.0"
"2888-ADFAO,0.0"
"1089-XZWHH,0.0"
"4376-KFVRS,0.0"
"0795-XCCTE,0.0"
"4703-MQYKT,0.0"
"9585-KKMFD,0.0"
"2208-MPXIO,0.0"
"6370-ZVHDV,0.0"
"7480-SPLEF,0.0"
"5847-MXBEO,0.0"
"1539-LNKHM,0.0"
"4641-FROLU,0.0"
"2194-IIQOF,0.0"
"3764-MNMOI,0.0"
"8229-BUJHX,0.0"
"0281-CNTZX,0.0"
"5495-GPSRW,0.0"
"1534-OULXE,0.0"
"0402-OAMEN,0.0"
"4291-TPNFG,0.0"
"3396-DKDEL,0.0"
"1555-HAPSU,0.0"
"3935-TBRZZ,0.0"
"8661-BOYNW,0.0"
"0506-YLVKJ,0.0"
"6625-FLENO,0.0"
"5930-GBIWP,0.0"
"0795-LAFGP,0.0"
"6024-RUGGH,0.0"
"9068-FHQHD,0.0"
"1820-DJFPH,0.0"
"7643-RCHXS,0.0"
"0229-LFJAF,0.0"
"0626-QXNGV,0.0"
"1734-ZMNTZ,0.0"
"1240-HCBOH,0.0"
"2211-RMNHO,0.0"
"2400-XIWIO,0.0"
"0825-CPPQH,0.0"
"6855-VLGOS,0.0"
"8098-TDCBU,0.0"
"4804-NCPET,0.0"
"4625-XMOYM,0.0"
"4335-BSMJS,0.0"
"9650-VBUOG,0.0"
"5039-LZRQT,0.0"
"1269-FOYWN,0.0"
"1052-QJIBV,0.0"
"3178-CIFOT,0.0"
"3154-HMWUU,0.0"
"5176-OLSKT,0.0"
"0016-QLJIS,0.0"
"5871-DGTXZ,0.0"
"6919-ELBGL,0.0"
"5181-OABFK,0.0"
"6425-JWTDV,0.0"
"9509-MPYOD,0.0"
"4335-UPJSI,0.0"
"8218-FFJDS,0.0"
"7969-FFOWG,0.0"
"8701-DGLVH,0.0"
"3884-UEBXB,0.0"
"9415-ZNBSX,0.0"
"7101-HRBLJ,0.0"
"5970-GHJAW,0.0"
"1945-XISKS,0.0"
"4625-LAMOB,0.0"
"0422-OHQHQ,0.0"
"0420-TXVSG,0.0"
"5372-FBKBN,0.0"
"8532-UEFWH,0.0"
"1764-VUUMT,0.0"
"3523-BRGUW,0.0"
"1930-BZLHI,0.0"
"8076-FEZKJ,0.0"
"2587-YNLES,0.0"
"2718-YSKCS,0.0"
"7632-YUTXB,0.0"
"5494-WOZRZ,0.0"
"4302-ZYFEL,0.0"
"5743-KHMNA,0.0"
"8413-YNHNV,0.0"
"8908-NMQTX,0.0"
"5939-SXWHM,0.0"
"0979-MOZQI,0.0"
"2263-SFSQZ,0.0"
"6007-TCTST,0.0"
"4077-HWUYD,0.0"
"9778-OGKQZ,0.0"
"3530-VWVGU,0.0"
"8327-WKMIE,0.0"
"5006-MXVRN,0.0"
"4195-PNGZS,0.0"
"7975-JMZNT,0.0"
"9950-MTGYX,0.0"
"3873-WOSBC,0.0"
"7695-PKLCZ,0.0"
"5003-XZWWO,0.0"
"5275-PMFUT,0.0"
"6695-AMZUF,0.0"
"4795-UXVCJ,0.0"
"8748-HFWBO,0.0"
"3050-RLLXC,0.0"
"5549-ZGHFB,0.0"
"4092-OFQZS,0.0"
"1401-FTHFQ,0.0"
"8774-GSBUN,0.0"
"2599-CIPQE,0.0"
"6928-ONTRW,0.0"
"1971-DTCZB,0.0"
"7407-SUJIZ,0.0"
"1699-TLDLZ,0.0"
"5360-XGYAZ,0.0"
"1439-LCGVL,0.0"
"5846-ABOBJ,0.0"
"9574-BOSMD,0.0"
"4827-DPADN,0.0"
"1987-AUELQ,0.0"
"5845-BZZIB,0.0"
"1223-UNPKS,0.0"
"2251-PYLPB,0.0"
"1561-BWHIN,0.0"
"6139-ZZRBQ,0.0"
"8957-THMOA,0.0"
"7267-FRMJW,0.0"
"5317-FLPJF,0.0"
"9258-CNWAC,0.0"
"0374-FIUCA,0.0"
"7113-HIPFI,0.0"
"1328-EUZHC,0.0"
"1096-ADRUX,0.0"
"0363-SVHYR,0.0"
"5774-XZTQC,0.0"
"8966-OIQHG,0.0"
"8779-YIQQA,0.0"
"2821-WARNZ,0.0"
"3262-EIDHV,0.0"
"8207-DMRVL,0.0"
"2804-ETQDK,0.0"
"4973-MGTON,0.0"
"8100-PNJMH,0.0"
"0440-EKDCF,0.0"
"4139-DETXS,0.0"
"6857-TKDJV,0.0"
"0078-XZMHT,0.0"
"0988-AADSA,0.0"
"3892-NXAZG,0.0"
"7552-KEYGT,0.0"
"4312-KFRXN,0.0"
"8434-VGEQQ,0.0"
"7608-RGIRO,0.0"
"2560-WBWXF,0.0"
"2878-DHMIN,0.0"
"3996-ZNWYK,0.0"
"6485-QXWWE,0.0"
"8224-KDLKN,0.0"
"2072-ZVJJX,0.0"
"1682-VCOIO,0.0"
"2682-KEVRP,0.0"
"0902-XKXPN,0.0"
"5177-RVZNU,0.0"
"9184-GALIL,0.0"
"0264-CNITK,0.0"
"3720-DBRWL,0.0"
"7161-DFHUF,0.0"
"3359-DSRKA,0.0"
"5793-YOLJN,0.0"
"8755-OGKNA,0.0"
"8404-VIOMB,0.0"
"7515-LODFU,0.0"
"1215-EXRMO,0.0"
"8125-QPFJD,0.0"
"6848-YLDFR,0.0"
"5816-JMLGY,0.0"
"8612-GXIDD,0.0"
"8727-JQFHV,0.0"
"5795-BKOYE,0.0"
